Start to fetch stock prices history
1538_day: True, MACD 呈上升趨勢
1538_month: False, MACD 趨勢不明
1538_60m: True, MACD 呈上升趨勢
1538_30m: True, MACD 呈上升趨勢
1538_15m: True, MACD 呈上升趨勢
1539_week: True, MACD 呈上升趨勢
1539_day: False, MACD 趨勢不明
1539_month: False, MACD 趨勢不明
1539_60m: False, MACD 趨勢不明
1539_30m: True, MACD 呈上升趨勢
1539_15m: True, MACD 呈上升趨勢
1540_week: True, MACD 呈上升趨勢
1540_day: False, MACD 趨勢不明
1540_month: True, MACD 呈上升趨勢
1540_60m: False, MACD 趨勢不明
1540_30m: True, MACD 呈上升趨勢
1540_15m: False, MACD 趨勢不明
1541_week: False, MACD 趨勢不明
1541_day: True, MACD 呈上升趨勢
1541_month: True, MACD 呈上升趨勢
1541_60m: True, MACD 呈上升趨勢
1541_30m: False, MACD 趨勢不明
1541_15m: False, MACD 趨勢不明
1565_week: False, MACD 趨勢不明
1565_day: True, MACD 呈上升趨勢
1565_month: True, MACD 呈上升趨勢
1565_60m: True, MACD 呈上升趨勢
1565_30m: True, MACD 呈上升趨勢
1565_15m: True, MACD 呈上升趨勢
1568_week: False, MACD 趨勢不明
1568_day: True, MACD 呈上升趨勢
1568_month: True, MACD 呈上升趨勢
1568_60m: False, MACD 趨勢不明
1568_30m: True, MACD 呈上升趨勢中回測
1568_15m: True, MACD 呈上升趨勢
1569_week: False, MACD 趨勢不明
1569_day: True, MACD 呈上升趨勢
1569_month: True, MACD 呈上升趨勢
1569_60m: True, MACD 呈上升趨勢
1569_30m: False, MACD 趨勢不明
1569_15m: False, MACD 趨勢不明
1570_week: True, MACD 呈上升趨勢中回測
1570_day: False, MACD 趨勢不明
1570_month: True, MACD 呈上升趨勢
1570_60m: True, MACD 呈上升趨勢
1570_30m: False, MACD 趨勢不明
1570_15m: False, MACD 趨勢不明
1580_week: False, MACD 趨勢不明
1580_day: True, MACD 呈上升趨勢
1580_month: False, MACD 趨勢不明
1580_60m: True, MACD 呈上升趨勢
1580_30m: True, MACD 呈上升趨勢
1580_15m: False, MACD 趨勢不明
1582_week: False, MACD 趨勢不明
1582_day: True, MACD 呈上升趨勢
1582_month: True, MACD 呈上升趨勢
1582_60m: True, MACD 呈上升趨勢
1582_30m: False, MACD 趨勢不明
1582_15m: False, MACD 趨勢不明
1583_week: False, MACD 趨勢不明
1583_day: True, MACD 呈上升趨勢
1583_month: True, MACD 呈上升趨勢
1583_60m: False, MACD 趨勢不明
1583_30m: False, MACD 趨勢不明
1583_15m: True, MACD 呈上升趨勢
1584_week: False, MACD 趨勢不明
1584_day: True, MACD 呈上升趨勢
1584_month: False, MACD 趨勢不明
1584_60m: True, MACD 呈上升趨勢
1584_30m: False, MACD 趨勢不明
1584_15m: False, MACD 趨勢不明
1586_week: True, MACD 呈上升趨勢
1586_day: True, MACD 呈上升趨勢
1586_month: True, MACD 呈上升趨勢
1586_60m: True, MACD 呈上升趨勢
1586_30m: False, MACD 趨勢不明
1586_15m: False, MACD 趨勢不明
1587_week: False, MACD 趨勢不明
1587_day: True, MACD 呈上升趨勢
1587_month: True, MACD 呈上升趨勢
1587_60m: False, MACD 趨勢不明
1587_30m: False, MACD 趨勢不明
1587_15m: False, MACD 趨勢不明
1589_week: True, MACD 呈上升趨勢
1589_day: True, MACD 呈上升趨勢
1589_month: True, MACD 呈上升趨勢中回測
1589_60m: False, MACD 趨勢不明
1589_30m: False, MACD 趨勢不明
1589_15m: False, MACD 趨勢不明
1591_week: False, MACD 趨勢不明
1591_day: True, MACD 呈上升趨勢
1591_month: False, MACD 趨勢不明
1591_60m: True, MACD 呈上升趨勢
1591_30m: False, MACD 趨勢不明
1591_15m: False, MACD 趨勢不明
1593_week: False, MACD 趨勢不明
1593_day: True, MACD 呈上升趨勢
1593_month: True, MACD 呈上升趨勢中回測
1593_60m: True, MACD 呈上升趨勢
1593_30m: True, MACD 呈上升趨勢
1593_15m: False, MACD 趨勢不明
1595_week: True, MACD 呈上升趨勢
1595_day: True, MACD 呈上升趨勢
1595_month: True, MACD 呈上升趨勢
1595_60m: True, MACD 呈上升趨勢
1595_30m: True, MACD 呈上升趨勢
1595_15m: True, MACD 呈上升趨勢
1597_week: False, MACD 趨勢不明
1597_day: True, MACD 呈上升趨勢
1597_month: True, MACD 呈上升趨勢
1597_60m: False, MACD 趨勢不明
1597_30m: True, MACD 呈上升趨勢中回測
1597_15m: False, MACD 趨勢不明
1598_week: True, MACD 呈上升趨勢
1598_day: True, MACD 呈上升趨勢
1598_month: True, MACD 呈上升趨勢
1598_60m: True, MACD 呈上升趨勢
1598_30m: True, MACD 呈上升趨勢
1598_15m: False, MACD 趨勢不明
1599_week: True, MACD 呈上升趨勢
1599_day: True, MACD 呈上升趨勢
1599_month: True, MACD 呈上升趨勢
1599_60m: True, MACD 呈上升趨勢
1599_30m: True, MACD 呈上升趨勢
1599_15m: True, MACD 呈上升趨勢
1603_week: False, MACD 趨勢不明
1603_day: False, MACD 趨勢不明
1603_month: False, MACD 趨勢不明
1603_60m: True, MACD 呈上升趨勢
1603_30m: False, MACD 趨勢不明
1603_15m: False, MACD 趨勢不明
1604_week: False, MACD 趨勢不明
1604_day: True, MACD 呈上升趨勢
1604_month: True, MACD 呈上升趨勢
1604_60m: False, MACD 趨勢不明
1604_30m: False, MACD 趨勢不明
1604_15m: False, MACD 趨勢不明
1605_week: False, MACD 趨勢不明
1605_day: False, MACD 趨勢不明
1605_month: True, MACD 呈上升趨勢
1605_60m: False, MACD 趨勢不明
1605_30m: True, MACD 呈上升趨勢中回測
1605_15m: False, MACD 趨勢不明
1608_week: False, MACD 趨勢不明
1608_day: True, MACD 呈上升趨勢
1608_month: True, MACD 呈上升趨勢
1608_60m: False, MACD 趨勢不明
1608_30m: True, MACD 呈上升趨勢中回測
1608_15m: False, MACD 趨勢不明
1609_week: False, MACD 趨勢不明
1609_day: True, MACD 呈上升趨勢
1609_month: True, MACD 呈上升趨勢
1609_60m: True, MACD 呈上升趨勢
1609_30m: False, MACD 趨勢不明
1609_15m: False, MACD 趨勢不明
1611_week: False, MACD 趨勢不明
1611_day: False, MACD 趨勢不明
1611_month: False, MACD 趨勢不明
1611_60m: False, MACD 趨勢不明
1611_30m: False, MACD 趨勢不明
1611_15m: False, MACD 趨勢不明
1612_week: True, MACD 呈上升趨勢中回測
1612_day: False, MACD 趨勢不明
1612_month: True, MACD 呈上升趨勢
1612_60m: True, MACD 呈上升趨勢
1612_30m: False, MACD 趨勢不明
1612_15m: False, MACD 趨勢不明
1614_week: False, MACD 趨勢不明
1614_day: True, MACD 呈上升趨勢
1614_month: True, MACD 呈上升趨勢
1614_60m: True, MACD 呈上升趨勢
1614_30m: False, MACD 趨勢不明
1614_15m: False, MACD 趨勢不明
1615_week: False, MACD 趨勢不明
1615_day: True, MACD 呈上升趨勢
1615_month: True, MACD 呈上升趨勢
1615_60m: True, MACD 呈上升趨勢
1615_30m: True, MACD 呈上升趨勢
1615_15m: False, MACD 趨勢不明
1616_week: False, MACD 趨勢不明
1616_day: True, MACD 呈上升趨勢
1616_month: True, MACD 呈上升趨勢
1616_60m: True, MACD 呈上升趨勢
1616_30m: True, MACD 呈上升趨勢
1616_15m: True, MACD 呈上升趨勢
1617_week: False, MACD 趨勢不明
1617_day: False, MACD 趨勢不明
1617_month: True, MACD 呈上升趨勢
1617_60m: True, MACD 呈上升趨勢
1617_30m: True, MACD 呈上升趨勢
1617_15m: True, MACD 呈上升趨勢
1618_week: False, MACD 趨勢不明
1618_day: True, MACD 呈上升趨勢
1618_month: True, MACD 呈上升趨勢
1618_60m: True, MACD 呈上升趨勢
1618_30m: True, MACD 呈上升趨勢中回測
1618_15m: False, MACD 趨勢不明
1626_week: True, MACD 呈上升趨勢
1626_day: True, MACD 呈上升趨勢
1626_month: True, MACD 呈上升趨勢
1626_60m: False, MACD 趨勢不明
1626_30m: False, MACD 趨勢不明
1626_15m: False, MACD 趨勢不明
1702_week: True, MACD 呈上升趨勢
1702_day: True, MACD 呈上升趨勢
1702_month: True, MACD 呈上升趨勢
1702_60m: False, MACD 趨勢不明
1702_30m: False, MACD 趨勢不明
1702_15m: False, MACD 趨勢不明
1707_week: False, MACD 趨勢不明
1707_day: False, MACD 趨勢不明
1707_month: False, MACD 趨勢不明
1707_60m: True, MACD 呈上升趨勢
1707_30m: False, MACD 趨勢不明
1707_15m: True, MACD 呈上升趨勢
1708_week: False, MACD 趨勢不明
1708_day: True, MACD 呈上升趨勢
1708_month: True, MACD 呈上升趨勢
1708_60m: True, MACD 呈上升趨勢
1708_30m: False, MACD 趨勢不明
1708_15m: False, MACD 趨勢不明
1709_week: True, MACD 呈上升趨勢
1709_day: False, MACD 趨勢不明
1709_month: True, MACD 呈上升趨勢
1709_60m: True, MACD 呈上升趨勢
1709_30m: False, MACD 趨勢不明
1709_15m: True, MACD 呈上升趨勢
1710_week: False, MACD 趨勢不明
1710_day: True, MACD 呈上升趨勢
1710_month: True, MACD 呈上升趨勢
1710_60m: True, MACD 呈上升趨勢
1710_30m: True, MACD 呈上升趨勢
1710_15m: True, MACD 呈上升趨勢
1711_week: True, MACD 呈上升趨勢
1711_day: False, MACD 趨勢不明
1711_month: True, MACD 呈上升趨勢
1711_60m: True, MACD 呈上升趨勢
1711_30m: False, MACD 趨勢不明
1711_15m: False, MACD 趨勢不明
1712_week: True, MACD 呈上升趨勢
1712_day: True, MACD 呈上升趨勢
1712_month: True, MACD 呈上升趨勢
1712_60m: False, MACD 趨勢不明
1712_30m: True, MACD 呈上升趨勢
1712_15m: False, MACD 趨勢不明
1713_week: False, MACD 趨勢不明
1713_day: True, MACD 呈上升趨勢
1713_month: True, MACD 呈上升趨勢
1713_60m: True, MACD 呈上升趨勢
1713_30m: False, MACD 趨勢不明
1713_15m: False, MACD 趨勢不明
1717_week: True, MACD 呈上升趨勢
1717_day: True, MACD 呈上升趨勢
1717_month: False, MACD 趨勢不明
1717_60m: True, MACD 呈上升趨勢
1717_30m: False, MACD 趨勢不明
1717_15m: False, MACD 趨勢不明
1720_week: False, MACD 趨勢不明
1720_day: True, MACD 呈上升趨勢
1720_month: False, MACD 趨勢不明
1720_60m: False, MACD 趨勢不明
1720_30m: False, MACD 趨勢不明
1720_15m: False, MACD 趨勢不明
1721_week: True, MACD 呈上升趨勢
1721_day: False, MACD 趨勢不明
1721_month: True, MACD 呈上升趨勢
1721_60m: True, MACD 呈上升趨勢
1721_30m: False, MACD 趨勢不明
1721_15m: False, MACD 趨勢不明
1722_week: False, MACD 趨勢不明
1722_day: True, MACD 呈上升趨勢
1722_month: True, MACD 呈上升趨勢
1722_60m: False, MACD 趨勢不明
1722_30m: True, MACD 呈上升趨勢中回測
1722_15m: True, MACD 呈上升趨勢中回測
1723_week: False, MACD 趨勢不明
1723_day: True, MACD 呈上升趨勢
1723_month: True, MACD 呈上升趨勢
1723_60m: True, MACD 呈上升趨勢
1723_30m: True, MACD 呈上升趨勢
1723_15m: True, MACD 呈上升趨勢
1725_week: False, MACD 趨勢不明
1725_day: True, MACD 呈上升趨勢
1725_month: True, MACD 呈上升趨勢
1725_60m: False, MACD 趨勢不明
1725_30m: False, MACD 趨勢不明
1725_15m: False, MACD 趨勢不明
1726_week: False, MACD 趨勢不明
1726_day: True, MACD 呈上升趨勢
1726_month: True, MACD 呈上升趨勢
1726_60m: False, MACD 趨勢不明
1726_30m: True, MACD 呈上升趨勢中回測
1726_15m: False, MACD 趨勢不明
1727_week: False, MACD 趨勢不明
1727_day: False, MACD 趨勢不明
1727_month: True, MACD 呈上升趨勢
1727_60m: True, MACD 呈上升趨勢
1727_30m: False, MACD 趨勢不明
1727_15m: False, MACD 趨勢不明
1730_week: False, MACD 趨勢不明
1730_day: True, MACD 呈上升趨勢
1730_month: True, MACD 呈上升趨勢
1730_60m: True, MACD 呈上升趨勢
1730_30m: True, MACD 呈上升趨勢
1730_15m: True, MACD 呈上升趨勢
1731_week: False, MACD 趨勢不明
1731_day: True, MACD 呈上升趨勢
1731_month: False, MACD 趨勢不明
1731_60m: True, MACD 呈上升趨勢
1731_30m: True, MACD 呈上升趨勢
1731_15m: True, MACD 呈上升趨勢
1732_week: True, MACD 呈上升趨勢
1732_day: True, MACD 呈上升趨勢
1732_month: False, MACD 趨勢不明
1732_60m: False, MACD 趨勢不明
1732_30m: True, MACD 呈上升趨勢
1732_15m: True, MACD 呈上升趨勢
1733_week: True, MACD 呈上升趨勢中回測
1733_day: True, MACD 呈上升趨勢
1733_month: False, MACD 趨勢不明
1733_60m: True, MACD 呈上升趨勢
1733_30m: True, MACD 呈上升趨勢
1733_15m: True, MACD 呈上升趨勢
1734_week: False, MACD 趨勢不明
1734_day: True, MACD 呈上升趨勢
1734_month: False, MACD 趨勢不明
1734_60m: True, MACD 呈上升趨勢
1734_30m: False, MACD 趨勢不明
1734_15m: False, MACD 趨勢不明
1735_week: True, MACD 呈上升趨勢
1735_day: False, MACD 趨勢不明
1735_month: True, MACD 呈上升趨勢
1735_60m: False, MACD 趨勢不明
1735_30m: False, MACD 趨勢不明
1735_15m: False, MACD 趨勢不明
1736_week: True, MACD 呈上升趨勢
1736_day: True, MACD 呈上升趨勢
1736_month: True, MACD 呈上升趨勢
1736_60m: False, MACD 趨勢不明
1736_30m: False, MACD 趨勢不明
1736_15m: False, MACD 趨勢不明
1737_week: False, MACD 趨勢不明
1737_day: False, MACD 趨勢不明
1737_month: True, MACD 呈上升趨勢
1737_60m: True, MACD 呈上升趨勢
1737_30m: False, MACD 趨勢不明
1737_15m: False, MACD 趨勢不明
1742_week: False, MACD 趨勢不明
1742_day: True, MACD 呈上升趨勢
1742_month: False, MACD 趨勢不明
1742_60m: True, MACD 呈上升趨勢
1742_30m: True, MACD 呈上升趨勢
1742_15m: True, MACD 呈上升趨勢
1752_week: True, MACD 呈上升趨勢
1752_day: False, MACD 趨勢不明
1752_month: True, MACD 呈上升趨勢中回測
1752_60m: True, MACD 呈上升趨勢
1752_30m: False, MACD 趨勢不明
1752_15m: False, MACD 趨勢不明
1760_week: True, MACD 呈上升趨勢中回測
1760_day: True, MACD 呈上升趨勢
1760_month: True, MACD 呈上升趨勢
1760_60m: True, MACD 呈上升趨勢
1760_30m: False, MACD 趨勢不明
1760_15m: True, MACD 呈上升趨勢
1762_week: False, MACD 趨勢不明
1762_day: True, MACD 呈上升趨勢
1762_month: True, MACD 呈上升趨勢中回測
1762_60m: True, MACD 呈上升趨勢
1762_30m: False, MACD 趨勢不明
1762_15m: True, MACD 呈上升趨勢
1773_week: False, MACD 趨勢不明
1773_day: False, MACD 趨勢不明
1773_month: True, MACD 呈上升趨勢
1773_60m: True, MACD 呈上升趨勢
1773_30m: True, MACD 呈上升趨勢中回測
1773_15m: True, MACD 呈上升趨勢
1776_week: True, MACD 呈上升趨勢
1776_day: False, MACD 趨勢不明
1776_month: True, MACD 呈上升趨勢
1776_60m: True, MACD 呈上升趨勢
1776_30m: False, MACD 趨勢不明
1776_15m: True, MACD 呈上升趨勢
1777_week: False, MACD 趨勢不明
1777_day: True, MACD 呈上升趨勢
1777_month: True, MACD 呈上升趨勢
1777_60m: True, MACD 呈上升趨勢
1777_30m: False, MACD 趨勢不明
1777_15m: True, MACD 呈上升趨勢
1781_week: False, MACD 趨勢不明
1781_day: True, MACD 呈上升趨勢
1781_month: False, MACD 趨勢不明
1781_60m: True, MACD 呈上升趨勢
1781_30m: False, MACD 趨勢不明
1781_15m: False, MACD 趨勢不明
1783_week: False, MACD 趨勢不明
1783_day: True, MACD 呈上升趨勢
1783_month: True, MACD 呈上升趨勢中回測
1783_60m: True, MACD 呈上升趨勢
1783_30m: False, MACD 趨勢不明
1783_15m: True, MACD 呈上升趨勢
1784_week: False, MACD 趨勢不明
1784_day: True, MACD 呈上升趨勢
1784_month: True, MACD 呈上升趨勢
1784_60m: True, MACD 呈上升趨勢
1784_30m: False, MACD 趨勢不明
1784_15m: False, MACD 趨勢不明
1785_week: True, MACD 呈上升趨勢
1785_day: True, MACD 呈上升趨勢
1785_month: True, MACD 呈上升趨勢
1785_60m: True, MACD 呈上升趨勢中回測
1785_30m: False, MACD 趨勢不明
1785_15m: False, MACD 趨勢不明
1786_week: False, MACD 趨勢不明
1786_day: True, MACD 呈上升趨勢
1786_month: True, MACD 呈上升趨勢
1786_60m: False, MACD 趨勢不明
1786_30m: False, MACD 趨勢不明
1786_15m: False, MACD 趨勢不明
1788_week: True, MACD 呈上升趨勢
1788_day: True, MACD 呈上升趨勢
1788_month: False, MACD 趨勢不明
1788_60m: True, MACD 呈上升趨勢
1788_30m: True, MACD 呈上升趨勢
1788_15m: True, MACD 呈上升趨勢
1789_week: False, MACD 趨勢不明
1789_day: False, MACD 趨勢不明
1789_month: False, MACD 趨勢不明
1789_60m: True, MACD 呈上升趨勢
1789_30m: False, MACD 趨勢不明
1789_15m: False, MACD 趨勢不明
1795_week: False, MACD 趨勢不明
1795_day: False, MACD 趨勢不明
1795_month: False, MACD 趨勢不明
1795_60m: True, MACD 呈上升趨勢中回測
1795_30m: False, MACD 趨勢不明
1795_15m: False, MACD 趨勢不明
1796_week: True, MACD 呈上升趨勢
1796_day: False, MACD 趨勢不明
1796_month: False, MACD 趨勢不明
1796_60m: True, MACD 呈上升趨勢
1796_30m: True, MACD 呈上升趨勢
1796_15m: False, MACD 趨勢不明
1799_week: False, MACD 趨勢不明
1799_day: True, MACD 呈上升趨勢中回測
1799_month: True, MACD 呈上升趨勢
1799_60m: True, MACD 呈上升趨勢
1799_30m: False, MACD 趨勢不明
1799_15m: False, MACD 趨勢不明
1802_week: True, MACD 呈上升趨勢
1802_day: False, MACD 趨勢不明
1802_month: True, MACD 呈上升趨勢
1802_60m: True, MACD 呈上升趨勢
1802_30m: False, MACD 趨勢不明
1802_15m: True, MACD 呈上升趨勢
1805_week: True, MACD 呈上升趨勢
1805_day: True, MACD 呈上升趨勢
1805_month: True, MACD 呈上升趨勢
1805_60m: False, MACD 趨勢不明
1805_30m: False, MACD 趨勢不明
1805_15m: True, MACD 呈上升趨勢
1806_week: True, MACD 呈上升趨勢
1806_day: True, MACD 呈上升趨勢
1806_month: True, MACD 呈上升趨勢
1806_60m: True, MACD 呈上升趨勢
1806_30m: False, MACD 趨勢不明
1806_15m: True, MACD 呈上升趨勢
1808_week: True, MACD 呈上升趨勢
1808_day: False, MACD 趨勢不明
1808_month: True, MACD 呈上升趨勢
1808_60m: True, MACD 呈上升趨勢
1808_30m: True, MACD 呈上升趨勢
1808_15m: True, MACD 呈上升趨勢
1809_week: True, MACD 呈上升趨勢中回測
1809_day: True, MACD 呈上升趨勢
1809_month: True, MACD 呈上升趨勢
1809_60m: False, MACD 趨勢不明
1809_30m: True, MACD 呈上升趨勢
1809_15m: True, MACD 呈上升趨勢
1810_week: False, MACD 趨勢不明
1810_day: True, MACD 呈上升趨勢
1810_month: True, MACD 呈上升趨勢中回測
1810_60m: True, MACD 呈上升趨勢
1810_30m: False, MACD 趨勢不明
1810_15m: True, MACD 呈上升趨勢
1813_week: False, MACD 趨勢不明
1813_day: True, MACD 呈上升趨勢
1813_month: False, MACD 趨勢不明
1813_60m: True, MACD 呈上升趨勢
1813_30m: True, MACD 呈上升趨勢
1813_15m: False, MACD 趨勢不明
1815_week: False, MACD 趨勢不明
1815_day: False, MACD 趨勢不明
1815_month: True, MACD 呈上升趨勢
1815_60m: True, MACD 呈上升趨勢
1815_30m: True, MACD 呈上升趨勢
1815_15m: False, MACD 趨勢不明
1817_week: True, MACD 呈上升趨勢
1817_day: True, MACD 呈上升趨勢
1817_month: True, MACD 呈上升趨勢
1817_60m: True, MACD 呈上升趨勢
1817_30m: True, MACD 呈上升趨勢
1817_15m: False, MACD 趨勢不明
1903_week: False, MACD 趨勢不明
1903_day: False, MACD 趨勢不明
1903_month: False, MACD 趨勢不明
1903_60m: True, MACD 呈上升趨勢
1903_30m: True, MACD 呈上升趨勢中回測
1903_15m: True, MACD 呈上升趨勢
1904_week: True, MACD 呈上升趨勢
1904_day: False, MACD 趨勢不明
1904_month: True, MACD 呈上升趨勢中回測
1904_60m: True, MACD 呈上升趨勢
1904_30m: False, MACD 趨勢不明
1904_15m: True, MACD 呈上升趨勢
1905_week: True, MACD 呈上升趨勢
1905_day: False, MACD 趨勢不明
1905_month: True, MACD 呈上升趨勢
1905_60m: False, MACD 趨勢不明
1905_30m: False, MACD 趨勢不明
1905_15m: True, MACD 呈上升趨勢
1909_week: False, MACD 趨勢不明
1909_day: True, MACD 呈上升趨勢
1909_month: True, MACD 呈上升趨勢
1909_60m: False, MACD 趨勢不明
1909_30m: False, MACD 趨勢不明
1909_15m: True, MACD 呈上升趨勢中回測
2002_week: True, MACD 呈上升趨勢
2002_day: True, MACD 呈上升趨勢
2002_month: True, MACD 呈上升趨勢
2002_60m: False, MACD 趨勢不明
2002_30m: False, MACD 趨勢不明
2002_15m: True, MACD 呈上升趨勢中回測
2006_week: True, MACD 呈上升趨勢
2006_day: True, MACD 呈上升趨勢
2006_month: True, MACD 呈上升趨勢
2006_60m: False, MACD 趨勢不明
2006_30m: False, MACD 趨勢不明
2006_15m: False, MACD 趨勢不明
2007_week: False, MACD 趨勢不明
2007_day: True, MACD 呈上升趨勢
2007_month: True, MACD 呈上升趨勢
2007_60m: False, MACD 趨勢不明
2007_30m: False, MACD 趨勢不明
2007_15m: True, MACD 呈上升趨勢
2008_week: True, MACD 呈上升趨勢
2008_day: True, MACD 呈上升趨勢
2008_month: True, MACD 呈上升趨勢
2008_60m: False, MACD 趨勢不明
2008_30m: False, MACD 趨勢不明
2008_15m: True, MACD 呈上升趨勢
2009_week: True, MACD 呈上升趨勢
2009_day: False, MACD 趨勢不明
2009_month: True, MACD 呈上升趨勢
2009_60m: False, MACD 趨勢不明
2009_30m: True, MACD 呈上升趨勢中回測
2009_15m: False, MACD 趨勢不明
2010_week: True, MACD 呈上升趨勢
2010_day: True, MACD 呈上升趨勢
2010_month: True, MACD 呈上升趨勢
2010_60m: False, MACD 趨勢不明
2010_30m: False, MACD 趨勢不明
2010_15m: False, MACD 趨勢不明
2012_week: True, MACD 呈上升趨勢
2012_day: True, MACD 呈上升趨勢
2012_month: True, MACD 呈上升趨勢
2012_60m: False, MACD 趨勢不明
2012_30m: True, MACD 呈上升趨勢中回測
2012_15m: True, MACD 呈上升趨勢
2013_week: False, MACD 趨勢不明
2013_day: True, MACD 呈上升趨勢
2013_month: True, MACD 呈上升趨勢
2013_60m: True, MACD 呈上升趨勢
2013_30m: False, MACD 趨勢不明
2013_15m: False, MACD 趨勢不明
2014_week: True, MACD 呈上升趨勢
2014_day: True, MACD 呈上升趨勢
2014_month: True, MACD 呈上升趨勢
2014_60m: True, MACD 呈上升趨勢
2014_30m: False, MACD 趨勢不明
2014_15m: True, MACD 呈上升趨勢
2015_week: True, MACD 呈上升趨勢
2015_day: True, MACD 呈上升趨勢
2015_month: True, MACD 呈上升趨勢
2015_60m: True, MACD 呈上升趨勢
2015_30m: False, MACD 趨勢不明
2015_15m: False, MACD 趨勢不明
2017_week: True, MACD 呈上升趨勢
2017_day: True, MACD 呈上升趨勢
2017_month: True, MACD 呈上升趨勢
2017_60m: False, MACD 趨勢不明
2017_30m: False, MACD 趨勢不明
2017_15m: True, MACD 呈上升趨勢
2020_week: True, MACD 呈上升趨勢
2020_day: True, MACD 呈上升趨勢
2020_month: True, MACD 呈上升趨勢
2020_60m: False, MACD 趨勢不明
2020_30m: False, MACD 趨勢不明
2020_15m: True, MACD 呈上升趨勢中回測
2022_week: True, MACD 呈上升趨勢
2022_day: True, MACD 呈上升趨勢
2022_month: True, MACD 呈上升趨勢
2022_60m: False, MACD 趨勢不明
2022_30m: False, MACD 趨勢不明
2022_15m: True, MACD 呈上升趨勢
2023_week: True, MACD 呈上升趨勢
2023_day: True, MACD 呈上升趨勢
2023_month: True, MACD 呈上升趨勢
2023_60m: False, MACD 趨勢不明
2023_30m: False, MACD 趨勢不明
2023_15m: True, MACD 呈上升趨勢
2024_week: False, MACD 趨勢不明
2024_day: False, MACD 趨勢不明
2024_month: True, MACD 呈上升趨勢
2024_60m: False, MACD 趨勢不明
2024_30m: False, MACD 趨勢不明
2024_15m: False, MACD 趨勢不明
2025_week: True, MACD 呈上升趨勢中回測
2025_day: True, MACD 呈上升趨勢
2025_month: True, MACD 呈上升趨勢
2025_60m: True, MACD 呈上升趨勢
2025_30m: False, MACD 趨勢不明
2025_15m: False, MACD 趨勢不明
2027_week: False, MACD 趨勢不明
2027_day: False, MACD 趨勢不明
2027_month: True, MACD 呈上升趨勢
2027_60m: False, MACD 趨勢不明
2027_30m: False, MACD 趨勢不明
2027_15m: False, MACD 趨勢不明
2028_week: True, MACD 呈上升趨勢
2028_day: True, MACD 呈上升趨勢
2028_month: True, MACD 呈上升趨勢
2028_60m: False, MACD 趨勢不明
2028_30m: False, MACD 趨勢不明
2028_15m: True, MACD 呈上升趨勢
2029_week: False, MACD 趨勢不明
2029_day: True, MACD 呈上升趨勢
2029_month: True, MACD 呈上升趨勢
2029_60m: False, MACD 趨勢不明
2029_30m: False, MACD 趨勢不明
2029_15m: True, MACD 呈上升趨勢
2030_week: False, MACD 趨勢不明
2030_day: True, MACD 呈上升趨勢
2030_month: True, MACD 呈上升趨勢
2030_60m: True, MACD 呈上升趨勢
2030_30m: False, MACD 趨勢不明
2030_15m: True, MACD 呈上升趨勢
2031_week: True, MACD 呈上升趨勢
2031_day: True, MACD 呈上升趨勢
2031_month: True, MACD 呈上升趨勢
2031_60m: False, MACD 趨勢不明
2031_30m: False, MACD 趨勢不明
2031_15m: True, MACD 呈上升趨勢中回測
2032_week: False, MACD 趨勢不明
2032_day: True, MACD 呈上升趨勢
2032_month: True, MACD 呈上升趨勢
2032_60m: False, MACD 趨勢不明
2032_30m: False, MACD 趨勢不明
2032_15m: True, MACD 呈上升趨勢中回測
2033_week: True, MACD 呈上升趨勢
2033_day: True, MACD 呈上升趨勢
2033_month: True, MACD 呈上升趨勢
2033_60m: False, MACD 趨勢不明
2033_30m: True, MACD 呈上升趨勢中回測
2033_15m: False, MACD 趨勢不明
2034_week: False, MACD 趨勢不明
2034_day: True, MACD 呈上升趨勢
2034_month: True, MACD 呈上升趨勢
2034_60m: True, MACD 呈上升趨勢
2034_30m: True, MACD 呈上升趨勢
2034_15m: False, MACD 趨勢不明
2035_week: True, MACD 呈上升趨勢
2035_day: False, MACD 趨勢不明
2035_month: False, MACD 趨勢不明
2035_60m: True, MACD 呈上升趨勢
2035_30m: True, MACD 呈上升趨勢
2035_15m: True, MACD 呈上升趨勢
2038_week: True, MACD 呈上升趨勢
2038_day: True, MACD 呈上升趨勢
2038_month: True, MACD 呈上升趨勢
2038_60m: False, MACD 趨勢不明
2038_30m: False, MACD 趨勢不明
2038_15m: True, MACD 呈上升趨勢
2049_week: False, MACD 趨勢不明
2049_day: True, MACD 呈上升趨勢
2049_month: True, MACD 呈上升趨勢
2049_60m: True, MACD 呈上升趨勢
2049_30m: True, MACD 呈上升趨勢
2049_15m: True, MACD 呈上升趨勢
2061_week: False, MACD 趨勢不明
2061_day: True, MACD 呈上升趨勢
2061_month: True, MACD 呈上升趨勢
2061_60m: False, MACD 趨勢不明
2061_30m: True, MACD 呈上升趨勢
2061_15m: True, MACD 呈上升趨勢
2062_week: True, MACD 呈上升趨勢
2062_day: True, MACD 呈上升趨勢
2062_month: True, MACD 呈上升趨勢
2062_60m: False, MACD 趨勢不明
2062_30m: True, MACD 呈上升趨勢
2062_15m: True, MACD 呈上升趨勢
2063_week: True, MACD 呈上升趨勢中回測
2063_day: True, MACD 呈上升趨勢
2063_month: False, MACD 趨勢不明
2063_60m: False, MACD 趨勢不明
2063_30m: False, MACD 趨勢不明
