Datetime,Open,High,Low,Close,Adj Close,Volume
2024-09-09 09:00:00,41.29999923706055,42.54999923706055,41.25,41.79999923706055,41.79999923706055,225364
2024-09-09 09:15:00,41.79999923706055,41.900001525878906,41.400001525878906,41.45000076293945,41.45000076293945,88693
2024-09-09 09:30:00,41.5,41.75,41.29999923706055,41.54999923706055,41.54999923706055,85282
2024-09-09 09:45:00,41.54999923706055,41.849998474121094,41.5,41.79999923706055,41.79999923706055,34034
2024-09-09 10:00:00,41.79999923706055,41.79999923706055,41.650001525878906,41.70000076293945,41.70000076293945,43000
2024-09-09 10:15:00,41.849998474121094,41.900001525878906,41.599998474121094,41.900001525878906,41.900001525878906,69021
2024-09-09 10:30:00,41.95000076293945,41.95000076293945,41.599998474121094,41.70000076293945,41.70000076293945,39455
2024-09-09 10:45:00,41.650001525878906,42.099998474121094,41.650001525878906,42.04999923706055,42.04999923706055,95122
2024-09-09 11:00:00,41.95000076293945,41.95000076293945,41.599998474121094,41.79999923706055,41.79999923706055,66738
2024-09-09 11:15:00,41.849998474121094,41.849998474121094,41.75,41.75,41.75,7005
2024-09-09 11:30:00,41.70000076293945,41.79999923706055,41.54999923706055,41.79999923706055,41.79999923706055,72396
2024-09-09 11:45:00,41.849998474121094,41.95000076293945,41.849998474121094,41.900001525878906,41.900001525878906,16336
2024-09-09 12:00:00,41.900001525878906,42.099998474121094,41.79999923706055,42.04999923706055,42.04999923706055,74577
2024-09-09 12:15:00,42.04999923706055,42.150001525878906,41.900001525878906,42.0,42.0,59234
2024-09-09 12:30:00,42.0,42.20000076293945,42.0,42.20000076293945,42.20000076293945,41045
2024-09-09 12:45:00,42.25,42.5,42.25,42.400001525878906,42.400001525878906,102255
2024-09-09 13:00:00,42.349998474121094,42.5,42.349998474121094,42.45000076293945,42.45000076293945,31347
2024-09-09 13:15:00,42.45000076293945,42.75,42.45000076293945,42.650001525878906,42.650001525878906,85733
2024-09-10 09:00:00,42.599998474121094,43.150001525878906,42.400001525878906,42.45000076293945,42.45000076293945,233430
2024-09-10 09:15:00,42.400001525878906,42.400001525878906,42.04999923706055,42.20000076293945,42.20000076293945,137338
2024-09-10 09:30:00,42.04999923706055,42.20000076293945,41.75,41.75,41.75,100197
2024-09-10 09:45:00,41.75,41.75,41.45000076293945,41.54999923706055,41.54999923706055,110685
2024-09-10 10:00:00,41.5,41.54999923706055,41.04999923706055,41.099998474121094,41.099998474121094,120892
2024-09-10 10:15:00,41.099998474121094,41.5,41.099998474121094,41.150001525878906,41.150001525878906,41000
2024-09-10 10:30:00,41.29999923706055,41.5,41.25,41.5,41.5,39091
2024-09-10 10:45:00,41.54999923706055,41.54999923706055,41.04999923706055,41.099998474121094,41.099998474121094,42286
2024-09-10 11:00:00,41.20000076293945,41.599998474121094,41.150001525878906,41.29999923706055,41.29999923706055,20431
2024-09-10 11:15:00,41.20000076293945,41.20000076293945,40.5,40.599998474121094,40.599998474121094,148730
2024-09-10 11:30:00,40.70000076293945,40.79999923706055,40.5,40.70000076293945,40.70000076293945,45168
2024-09-10 11:45:00,40.650001525878906,40.79999923706055,40.5,40.75,40.75,88327
2024-09-10 12:00:00,40.75,40.75,40.599998474121094,40.599998474121094,40.599998474121094,32384
2024-09-10 12:15:00,40.54999923706055,40.54999923706055,40.0,40.20000076293945,40.20000076293945,191360
2024-09-10 12:30:00,40.150001525878906,40.29999923706055,40.0,40.20000076293945,40.20000076293945,162435
2024-09-10 12:45:00,40.20000076293945,40.45000076293945,40.150001525878906,40.45000076293945,40.45000076293945,73746
2024-09-10 13:00:00,40.349998474121094,40.599998474121094,40.04999923706055,40.400001525878906,40.400001525878906,165992
2024-09-10 13:15:00,40.45000076293945,40.54999923706055,40.29999923706055,40.349998474121094,40.349998474121094,78156
2024-09-11 09:00:00,40.45000076293945,40.70000076293945,40.20000076293945,40.5,40.5,335800
2024-09-11 09:15:00,40.45000076293945,40.650001525878906,40.29999923706055,40.650001525878906,40.650001525878906,84914
2024-09-11 09:30:00,40.650001525878906,40.70000076293945,40.349998474121094,40.5,40.5,53105
2024-09-11 09:45:00,40.5,40.5,40.099998474121094,40.099998474121094,40.099998474121094,68493
2024-09-11 10:00:00,40.099998474121094,40.150001525878906,39.79999923706055,40.0,40.0,100577
2024-09-11 10:15:00,40.150001525878906,40.25,40.04999923706055,40.04999923706055,40.04999923706055,26540
2024-09-11 10:30:00,40.0,40.20000076293945,39.900001525878906,40.099998474121094,40.099998474121094,18550
2024-09-11 10:45:00,40.150001525878906,40.150001525878906,39.95000076293945,40.0,40.0,21000
2024-09-11 11:00:00,40.0,40.0,39.95000076293945,39.95000076293945,39.95000076293945,13560
2024-09-11 11:15:00,39.95000076293945,39.95000076293945,39.599998474121094,39.599998474121094,39.599998474121094,53471
2024-09-11 11:30:00,39.599998474121094,39.849998474121094,39.599998474121094,39.79999923706055,39.79999923706055,33692
2024-09-11 11:45:00,39.79999923706055,39.849998474121094,39.75,39.849998474121094,39.849998474121094,20219
2024-09-11 12:00:00,39.75,39.849998474121094,39.70000076293945,39.70000076293945,39.70000076293945,26067
2024-09-11 12:15:00,39.70000076293945,39.70000076293945,39.20000076293945,39.45000076293945,39.45000076293945,146099
