Datetime,Open,High,Low,Close,Adj Close,Volume
2024-08-14 09:00:00,45.650001525878906,46.599998474121094,44.70000076293945,45.29999923706055,45.29999923706055,2860046
2024-08-14 09:30:00,45.29999923706055,49.70000076293945,45.25,49.70000076293945,49.70000076293945,5824227
2024-08-14 10:00:00,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,374875
2024-08-14 10:30:00,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,265028
2024-08-14 11:00:00,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,196455
2024-08-14 11:30:00,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,472643
2024-08-14 12:00:00,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,409451
2024-08-14 12:30:00,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,48999
2024-08-14 13:00:00,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,49.70000076293945,53915
2024-08-15 09:00:00,52.29999923706055,52.29999923706055,47.95000076293945,48.0,48.0,20346660
2024-08-15 09:30:00,48.0,49.20000076293945,48.0,48.599998474121094,48.599998474121094,3738355
2024-08-15 10:00:00,48.599998474121094,49.099998474121094,48.400001525878906,48.5,48.5,1135192
2024-08-15 10:30:00,48.5,49.5,48.45000076293945,48.95000076293945,48.95000076293945,1416905
2024-08-15 11:00:00,48.900001525878906,49.150001525878906,48.75,49.0,49.0,519490
2024-08-15 11:30:00,49.0,50.599998474121094,48.95000076293945,49.349998474121094,49.349998474121094,2888107
2024-08-15 12:00:00,49.400001525878906,49.75,48.95000076293945,49.599998474121094,49.599998474121094,1104067
2024-08-15 12:30:00,49.599998474121094,50.599998474121094,49.45000076293945,49.900001525878906,49.900001525878906,2622509
2024-08-15 13:00:00,49.900001525878906,50.29999923706055,49.5,50.29999923706055,50.29999923706055,2713108
2024-08-16 09:00:00,50.5,51.5,49.099998474121094,49.900001525878906,49.900001525878906,6336867
2024-08-16 09:30:00,49.849998474121094,50.0,49.599998474121094,49.849998474121094,49.849998474121094,1063810
2024-08-16 10:00:00,49.849998474121094,49.900001525878906,48.900001525878906,49.25,49.25,1572996
2024-08-16 10:30:00,49.25,49.79999923706055,49.20000076293945,49.400001525878906,49.400001525878906,711551
2024-08-16 11:00:00,49.400001525878906,49.5,49.25,49.29999923706055,49.29999923706055,323817
2024-08-16 11:30:00,49.29999923706055,49.5,49.150001525878906,49.400001525878906,49.400001525878906,475736
2024-08-16 12:00:00,49.45000076293945,49.5,49.04999923706055,49.150001525878906,49.150001525878906,592405
2024-08-16 12:30:00,49.150001525878906,49.20000076293945,48.5,48.79999923706055,48.79999923706055,1203896
2024-08-16 13:00:00,48.79999923706055,48.900001525878906,48.20000076293945,48.400001525878906,48.400001525878906,1712410
2024-08-19 09:00:00,48.099998474121094,49.70000076293945,47.150001525878906,48.75,48.75,3232187
2024-08-19 09:30:00,48.75,49.20000076293945,48.349998474121094,48.900001525878906,48.900001525878906,1311159
2024-08-19 10:00:00,48.900001525878906,49.20000076293945,48.599998474121094,49.0,49.0,361014
2024-08-19 10:30:00,49.04999923706055,49.150001525878906,48.599998474121094,48.599998474121094,48.599998474121094,338056
2024-08-19 11:00:00,48.70000076293945,48.900001525878906,48.150001525878906,48.349998474121094,48.349998474121094,467999
2024-08-19 11:30:00,48.400001525878906,48.5,48.099998474121094,48.150001525878906,48.150001525878906,335691
2024-08-19 12:00:00,48.150001525878906,48.25,48.04999923706055,48.20000076293945,48.20000076293945,210596
2024-08-19 12:30:00,48.20000076293945,48.25,47.400001525878906,47.45000076293945,47.45000076293945,573466
2024-08-19 13:00:00,47.45000076293945,47.599998474121094,47.20000076293945,47.29999923706055,47.29999923706055,828518
2024-08-20 09:00:00,47.599998474121094,47.95000076293945,46.20000076293945,46.5,46.5,2193776
2024-08-20 09:30:00,46.5,47.099998474121094,46.20000076293945,46.79999923706055,46.79999923706055,866858
2024-08-20 10:00:00,46.849998474121094,47.29999923706055,46.75,46.900001525878906,46.900001525878906,344635
2024-08-20 10:30:00,46.79999923706055,46.849998474121094,46.29999923706055,46.45000076293945,46.45000076293945,382047
2024-08-20 11:00:00,46.45000076293945,46.599998474121094,46.29999923706055,46.349998474121094,46.349998474121094,237243
2024-08-20 11:30:00,46.29999923706055,46.29999923706055,45.849998474121094,45.95000076293945,45.95000076293945,744814
2024-08-20 12:00:00,45.95000076293945,46.25,45.849998474121094,46.25,46.25,220537
2024-08-20 12:30:00,46.25,46.45000076293945,46.099998474121094,46.20000076293945,46.20000076293945,306151
2024-08-20 13:00:00,46.20000076293945,46.400001525878906,46.099998474121094,46.20000076293945,46.20000076293945,409832
2024-08-21 09:00:00,46.29999923706055,46.70000076293945,45.099998474121094,45.95000076293945,45.95000076293945,2473924
2024-08-21 09:30:00,45.95000076293945,46.400001525878906,45.75,45.75,45.75,485665
2024-08-21 10:00:00,45.75,45.75,45.20000076293945,45.400001525878906,45.400001525878906,686660
2024-08-21 10:30:00,45.400001525878906,45.400001525878906,44.900001525878906,45.29999923706055,45.29999923706055,743662
2024-08-21 11:00:00,45.29999923706055,45.29999923706055,45.099998474121094,45.150001525878906,45.150001525878906,336203
2024-08-21 11:30:00,45.099998474121094,45.150001525878906,44.849998474121094,44.900001525878906,44.900001525878906,443480
2024-08-21 12:00:00,44.849998474121094,45.29999923706055,44.5,45.0,45.0,529741
2024-08-21 12:30:00,45.0,45.099998474121094,44.70000076293945,44.849998474121094,44.849998474121094,495768
2024-08-21 13:00:00,44.849998474121094,44.900001525878906,44.29999923706055,44.29999923706055,44.29999923706055,814187
2024-08-22 09:00:00,44.29999923706055,45.0,43.29999923706055,43.900001525878906,43.900001525878906,1457946
2024-08-22 09:30:00,43.900001525878906,44.099998474121094,43.650001525878906,43.849998474121094,43.849998474121094,293868
2024-08-22 10:00:00,43.79999923706055,43.79999923706055,43.29999923706055,43.599998474121094,43.599998474121094,388873
2024-08-22 10:30:00,43.650001525878906,43.95000076293945,43.400001525878906,43.75,43.75,307444
2024-08-22 11:00:00,43.75,43.900001525878906,43.599998474121094,43.599998474121094,43.599998474121094,135848
2024-08-22 11:30:00,43.599998474121094,43.75,43.150001525878906,43.29999923706055,43.29999923706055,297498
2024-08-22 12:00:00,43.25,43.29999923706055,43.099998474121094,43.150001525878906,43.150001525878906,174412
