Date,Open,High,Low,Close,Adj Close,Volume
2022-09-13,44.25,45.25,44.25,44.45000076293945,42.468387603759766,35000
2022-09-14,43.400001525878906,44.25,43.400001525878906,43.95000076293945,41.99067687988281,48000
2022-09-15,43.95000076293945,44.54999923706055,43.599998474121094,44.349998474121094,42.372840881347656,34000
2022-09-16,43.599998474121094,44.099998474121094,43.599998474121094,43.95000076293945,41.99067687988281,41000
2022-09-19,43.650001525878906,43.650001525878906,42.70000076293945,42.900001525878906,40.98748779296875,90137
2022-09-20,43.0,43.29999923706055,42.849998474121094,42.95000076293945,41.035255432128906,82050
2022-09-21,43.150001525878906,43.79999923706055,42.599998474121094,42.70000076293945,40.79640197753906,37000
2022-09-22,42.20000076293945,42.70000076293945,41.599998474121094,42.150001525878906,40.27092361450195,73182
2022-09-23,41.849998474121094,42.54999923706055,41.29999923706055,41.45000076293945,39.60212707519531,78000
2022-09-26,40.650001525878906,40.75,39.599998474121094,39.849998474121094,38.073455810546875,167000
2022-09-27,39.849998474121094,40.0,39.20000076293945,40.0,38.21677017211914,39128
2022-09-28,40.0,40.0,36.95000076293945,37.0,35.35051345825195,202361
2022-09-29,37.400001525878906,38.29999923706055,37.29999923706055,37.70000076293945,36.01930618286133,76000
2022-09-30,37.70000076293945,38.349998474121094,36.79999923706055,38.349998474121094,36.64032745361328,81000
2022-10-03,37.099998474121094,38.150001525878906,37.099998474121094,37.599998474121094,35.923763275146484,39000
2022-10-04,38.0,38.349998474121094,37.70000076293945,37.70000076293945,36.01930618286133,83001
2022-10-05,38.0,38.45000076293945,37.79999923706055,37.900001525878906,36.210391998291016,94075
2022-10-06,37.900001525878906,38.04999923706055,37.599998474121094,38.04999923706055,36.353702545166016,48060
2022-10-07,37.70000076293945,38.0,37.400001525878906,37.54999923706055,35.87599182128906,41000
2022-10-11,36.5,36.5,33.79999923706055,33.900001525878906,32.38871383666992,498010
2022-10-12,34.25,34.25,33.5,34.099998474121094,32.579795837402344,141000
2022-10-13,34.349998474121094,34.349998474121094,32.099998474121094,32.5,31.051124572753906,141080
2022-10-14,33.099998474121094,35.0,33.04999923706055,33.75,32.245399475097656,124090
2022-10-17,33.29999923706055,33.29999923706055,32.0,32.650001525878906,31.194438934326172,68010
2022-10-18,32.75,33.099998474121094,32.75,33.0,31.52883529663086,53000
2022-10-19,33.70000076293945,33.70000076293945,32.900001525878906,33.0,31.52883529663086,45152
2022-10-20,33.0,33.0,32.29999923706055,32.599998474121094,31.146665573120117,40000
2022-10-21,32.54999923706055,32.54999923706055,32.0,32.20000076293945,30.76449966430664,29082
2022-10-24,32.5,32.5,31.799999237060547,32.0,30.573415756225586,61345
2022-10-25,32.25,32.25,31.25,31.700000762939453,30.28679084777832,53000
2022-10-26,32.20000076293945,32.25,32.04999923706055,32.150001525878906,30.71673011779785,18000
2022-10-27,32.45000076293945,33.45000076293945,32.45000076293945,33.349998474121094,31.863229751586914,49000
2022-10-28,33.45000076293945,33.45000076293945,32.79999923706055,33.0,31.52883529663086,13000
2022-10-31,33.20000076293945,33.20000076293945,31.649999618530273,32.54999923706055,31.098896026611328,50000
2022-11-01,32.5,33.45000076293945,32.5,33.099998474121094,31.62437629699707,24000
2022-11-02,33.099998474121094,33.599998474121094,32.75,33.5,32.00654602050781,37000
2022-11-03,32.5,33.349998474121094,32.5,33.25,31.767690658569336,52000
2022-11-04,33.099998474121094,35.29999923706055,33.099998474121094,34.849998474121094,33.29636001586914,106014
2022-11-07,35.150001525878906,35.599998474121094,34.900001525878906,35.150001525878906,33.58298873901367,43000
2022-11-08,35.099998474121094,35.099998474121094,34.5,34.599998474121094,33.05750274658203,35001
2022-11-09,34.599998474121094,35.70000076293945,34.599998474121094,35.29999923706055,33.72629928588867,56000
2022-11-10,34.79999923706055,35.099998474121094,34.70000076293945,34.95000076293945,33.391902923583984,27000
2022-11-11,36.04999923706055,36.900001525878906,35.0,35.400001525878906,33.821842193603516,93000
2022-11-14,36.0,36.79999923706055,35.29999923706055,36.29999923706055,34.68171691894531,83017
2022-11-15,36.5,36.5,35.5,36.04999923706055,34.44286346435547,94000
2022-11-16,36.75,36.75,35.70000076293945,35.70000076293945,34.10846710205078,83030
2022-11-17,36.0,36.0,35.0,35.54999923706055,33.965152740478516,65030
